date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,home_team,away_team,teamA_PTS,teamB_PTS,teamA_FG_PCT,teamB_FG_PCT,teamA_FT_PCT,teamB_FT_PCT,teamA_FG3_PCT,teamB_FG3_PCT,teamA_AST,teamB_AST,teamA_REB,teamB_REB
2022-03-10,2022,brooklyn,philadelphia,0,129,100,160.0,-180.0,236.5,-3.5,114.0,2022-03-10,22100993.0,Final,1610612755.0,1610612751.0,2021.0,1610612755.0,100.0,0.323,0.867,0.389,19.0,50.0,1610612751.0,129.0,0.56,0.529,0.45,29.0,45.0,0.0,philadelphia,brooklyn,129.0,100.0,0.56,0.323,0.529,0.867,0.45,0.389,29.0,19.0,45.0,50.0
2022-03-11,2022,la lakers,washington,1,122,109,-185.0,165.0,229.5,4.5,111.5,2022-03-11,22101004.0,Final,1610612747.0,1610612764.0,2021.0,1610612747.0,122.0,0.527,0.706,0.452,25.0,37.0,1610612764.0,109.0,0.459,0.667,0.333,21.0,47.0,1.0,la lakers,washington,122.0,109.0,0.527,0.459,0.706,0.667,0.452,0.333,25.0,21.0,37.0,47.0
2022-03-11,2022,memphis,new york,1,118,114,-410.0,340.0,229.0,9.0,111.0,2022-03-11,22101000.0,Final,1610612763.0,1610612752.0,2021.0,1610612763.0,118.0,0.447,0.586,0.346,23.0,53.0,1610612752.0,114.0,0.422,0.757,0.4,23.0,54.0,1.0,memphis,new york,118.0,114.0,0.447,0.422,0.586,0.757,0.346,0.4,23.0,23.0,53.0,54.0
2022-03-11,2022,phoenix,toronto,1,112,117,-210.0,180.0,221.5,5.0,110.0,2022-03-11,22101003.0,Final,1610612756.0,1610612761.0,2021.0,1610612756.0,112.0,0.5,0.765,0.306,27.0,40.0,1610612761.0,117.0,0.447,0.905,0.438,19.0,48.0,0.0,phoenix,toronto,112.0,117.0,0.5,0.447,0.765,0.905,0.306,0.438,27.0,19.0,40.0,48.0
2022-03-11,2022,san antonio,utah,1,104,102,190.0,-220.0,228.5,-5.5,116.5,2022-03-11,22101002.0,Final,1610612759.0,1610612762.0,2021.0,1610612759.0,104.0,0.4,0.698,0.207,15.0,54.0,1610612762.0,102.0,0.402,0.652,0.325,20.0,57.0,1.0,san antonio,utah,104.0,102.0,0.4,0.402,0.698,0.652,0.207,0.325,15.0,20.0,54.0,57.0
2022-03-11,2022,atlanta,la clippers,1,112,106,-280.0,240.0,225.5,7.5,116.0,2022-03-11,22100996.0,Final,1610612737.0,1610612746.0,2021.0,1610612737.0,112.0,0.478,0.895,0.29,28.0,47.0,1610612746.0,106.0,0.488,0.824,0.375,22.0,36.0,1.0,atlanta,la clippers,112.0,106.0,0.478,0.488,0.895,0.824,0.29,0.375,28.0,22.0,47.0,36.0
2022-03-11,2022,boston,detroit,1,114,103,-1100.0,700.0,215.5,14.5,106.0,2022-03-11,22100997.0,Final,1610612738.0,1610612765.0,2021.0,1610612738.0,114.0,0.467,0.8,0.188,23.0,47.0,1610612765.0,103.0,0.422,0.958,0.294,21.0,42.0,1.0,boston,detroit,114.0,103.0,0.467,0.422,0.8,0.958,0.188,0.294,23.0,21.0,47.0,42.0
2022-03-11,2022,charlotte,new orleans,0,142,120,-150.0,130.0,225.5,3.5,110.5,2022-03-11,22101001.0,Final,1610612740.0,1610612766.0,2021.0,1610612740.0,120.0,0.5,0.76,0.385,31.0,40.0,1610612766.0,142.0,0.598,0.8,0.468,41.0,38.0,0.0,new orleans,charlotte,142.0,120.0,0.598,0.5,0.8,0.76,0.468,0.385,41.0,31.0,38.0,40.0
2022-03-11,2022,cleveland,miami,0,105,117,280.0,-340.0,210.0,-8.0,102.0,2022-03-11,22100998.0,Final,1610612748.0,1610612739.0,2021.0,1610612748.0,117.0,0.477,0.889,0.314,28.0,42.0,1610612739.0,105.0,0.443,0.931,0.32,25.0,40.0,1.0,miami,cleveland,105.0,117.0,0.443,0.477,0.931,0.889,0.32,0.314,25.0,28.0,40.0,42.0
2022-03-11,2022,dallas,houston,0,113,100,-600.0,450.0,227.0,11.0,109.5,2022-03-11,22100999.0,Final,1610612745.0,1610612742.0,2021.0,1610612745.0,100.0,0.477,0.632,0.2,29.0,39.0,1610612742.0,113.0,0.455,0.786,0.306,20.0,47.0,0.0,houston,dallas,113.0,100.0,0.455,0.477,0.786,0.632,0.306,0.2,20.0,29.0,47.0,39.0
2022-03-11,2022,minnesota,orlando,0,110,118,-360.0,300.0,232.5,8.5,113.5,2022-03-11,22100995.0,Final,1610612753.0,1610612750.0,2021.0,1610612753.0,118.0,0.465,0.88,0.4,31.0,49.0,1610612750.0,110.0,0.456,1.0,0.333,24.0,37.0,1.0,orlando,minnesota,110.0,118.0,0.456,0.465,1.0,0.88,0.333,0.4,24.0,31.0,37.0,49.0
2022-03-12,2022,indiana,san antonio,0,119,108,110.0,-130.0,239.5,-1.5,116.5,2022-03-12,22101007.0,Final,1610612759.0,1610612754.0,2021.0,1610612759.0,108.0,0.412,0.813,0.324,28.0,52.0,1610612754.0,119.0,0.489,1.0,0.389,23.0,47.0,0.0,san antonio,indiana,119.0,108.0,0.489,0.412,1.0,0.813,0.389,0.324,23.0,28.0,47.0,52.0
2022-03-12,2022,portland,washington,1,127,118,230.0,-270.0,220.5,-7.0,106.5,2022-03-12,22101011.0,Final,1610612757.0,1610612764.0,2021.0,1610612757.0,127.0,0.516,0.909,0.367,21.0,43.0,1610612764.0,118.0,0.47,0.963,0.412,26.0,35.0,1.0,portland,washington,127.0,118.0,0.516,0.47,0.909,0.963,0.367,0.412,21.0,26.0,43.0,35.0
2022-03-12,2022,miami,minnesota,1,104,113,-165.0,145.0,230.5,4.0,112.5,2022-03-12,22101005.0,Final,1610612748.0,1610612750.0,2021.0,1610612748.0,104.0,0.398,0.76,0.333,23.0,53.0,1610612750.0,113.0,0.422,0.875,0.357,21.0,46.0,0.0,miami,minnesota,104.0,113.0,0.398,0.422,0.76,0.875,0.333,0.357,23.0,21.0,53.0,46.0
2022-03-12,2022,golden state,milwaukee,1,122,109,110.0,-130.0,238.0,-2.0,119.5,2022-03-12,22101008.0,Final,1610612744.0,1610612749.0,2021.0,1610612744.0,122.0,0.484,0.933,0.4,33.0,55.0,1610612749.0,109.0,0.413,0.696,0.386,27.0,39.0,1.0,golden state,milwaukee,122.0,109.0,0.484,0.413,0.933,0.696,0.4,0.386,33.0,27.0,55.0,39.0
2022-03-12,2022,denver,toronto,1,115,127,-275.0,235.0,221.0,7.0,108.0,2022-03-12,22101009.0,Final,1610612743.0,1610612761.0,2021.0,1610612743.0,115.0,0.551,0.75,0.407,32.0,39.0,1610612761.0,127.0,0.471,0.76,0.387,28.0,50.0,0.0,denver,toronto,115.0,127.0,0.551,0.471,0.75,0.76,0.407,0.387,32.0,28.0,39.0,50.0
2022-03-12,2022,sacramento,utah,0,125,134,330.0,-400.0,229.5,-8.5,112.0,2022-03-12,22101010.0,Final,1610612762.0,1610612758.0,2021.0,1610612762.0,134.0,0.558,0.71,0.39,21.0,44.0,1610612758.0,125.0,0.5,0.857,0.394,27.0,33.0,1.0,utah,sacramento,125.0,134.0,0.5,0.558,0.857,0.71,0.394,0.39,27.0,21.0,33.0,44.0
2022-03-12,2022,chicago,cleveland,1,101,91,-190.0,170.0,217.0,5.0,105.5,2022-03-12,22101006.0,Final,1610612741.0,1610612739.0,2021.0,1610612741.0,101.0,0.443,0.933,0.429,20.0,46.0,1610612739.0,91.0,0.419,0.824,0.208,19.0,40.0,1.0,chicago,cleveland,101.0,91.0,0.443,0.419,0.933,0.824,0.429,0.208,20.0,19.0,46.0,40.0
2022-03-13,2022,detroit,la clippers,1,102,106,155.0,-175.0,217.5,-4.0,111.0,2022-03-13,22101013.0,Final,1610612765.0,1610612746.0,2021.0,1610612765.0,102.0,0.45,0.9,0.414,23.0,44.0,1610612746.0,106.0,0.449,0.8,0.333,25.0,46.0,0.0,detroit,la clippers,102.0,106.0,0.45,0.449,0.9,0.8,0.414,0.333,23.0,25.0,44.0,46.0
2022-03-13,2022,brooklyn,new york,1,110,107,-240.0,200.0,225.0,5.5,109.5,2022-03-13,22101012.0,Final,1610612751.0,1610612752.0,2021.0,1610612751.0,110.0,0.494,0.727,0.207,30.0,39.0,1610612752.0,107.0,0.47,0.857,0.379,27.0,40.0,1.0,brooklyn,new york,110.0,107.0,0.494,0.47,0.727,0.857,0.207,0.379,30.0,27.0,39.0,40.0
2022-03-13,2022,boston,dallas,1,92,95,-280.0,240.0,213.0,7.0,103.0,2022-03-13,22101014.0,Final,1610612738.0,1610612742.0,2021.0,1610612738.0,92.0,0.375,0.895,0.243,16.0,45.0,1610612742.0,95.0,0.446,0.737,0.405,20.0,42.0,0.0,boston,dallas,92.0,95.0,0.375,0.446,0.895,0.737,0.243,0.405,16.0,20.0,45.0,42.0
2022-03-13,2022,atlanta,indiana,1,131,128,-800.0,550.0,237.5,12.5,114.5,2022-03-13,22101016.0,Final,1610612737.0,1610612754.0,2021.0,1610612737.0,131.0,0.548,0.917,0.447,27.0,36.0,1610612754.0,128.0,0.517,0.808,0.429,23.0,43.0,1.0,atlanta,indiana,131.0,128.0,0.548,0.517,0.917,0.808,0.447,0.429,27.0,23.0,36.0,43.0
2022-03-13,2022,orlando,philadelphia,1,114,116,500.0,-700.0,221.5,-11.0,107.5,2022-03-13,22101015.0,Final,1610612753.0,1610612755.0,2021.0,1610612753.0,114.0,0.451,0.7,0.419,28.0,50.0,1610612755.0,116.0,0.38,0.865,0.378,21.0,45.0,0.0,orlando,philadelphia,114.0,116.0,0.451,0.38,0.7,0.865,0.419,0.378,28.0,21.0,50.0,45.0
2022-03-13,2022,houston,new orleans,0,105,130,210.0,-250.0,231.5,-7.0,113.5,2022-03-13,22101017.0,Final,1610612740.0,1610612745.0,2021.0,1610612740.0,130.0,0.516,0.706,0.313,30.0,45.0,1610612745.0,105.0,0.506,0.6,0.387,24.0,39.0,1.0,new orleans,houston,105.0,130.0,0.506,0.516,0.6,0.706,0.387,0.313,24.0,30.0,39.0,45.0
2022-03-13,2022,la lakers,phoenix,0,111,140,270.0,-330.0,232.5,-7.5,113.5,2022-03-13,22101019.0,Final,1610612756.0,1610612747.0,2021.0,1610612756.0,140.0,0.569,0.857,0.364,36.0,51.0,1610612747.0,111.0,0.444,0.742,0.4,24.0,37.0,1.0,phoenix,la lakers,111.0,140.0,0.444,0.569,0.742,0.857,0.4,0.364,24.0,36.0,37.0,51.0
2022-03-13,2022,memphis,oklahoma city,0,125,118,-1400.0,800.0,229.0,15.0,116.5,2022-03-13,22101018.0,Final,1610612760.0,1610612763.0,2021.0,1610612760.0,118.0,0.423,0.821,0.317,25.0,44.0,1610612763.0,125.0,0.471,0.9,0.379,30.0,57.0,0.0,oklahoma city,memphis,125.0,118.0,0.471,0.423,0.9,0.821,0.379,0.317,30.0,25.0,57.0,44.0
2022-03-14,2022,minnesota,san antonio,0,149,139,-165.0,145.0,241.5,3.5,118.0,2022-03-14,22101024.0,Final,1610612759.0,1610612750.0,2021.0,1610612759.0,139.0,0.536,0.846,0.371,33.0,36.0,1610612750.0,149.0,0.578,0.875,0.515,28.0,40.0,0.0,san antonio,minnesota,149.0,139.0,0.578,0.536,0.875,0.846,0.515,0.371,28.0,33.0,40.0,36.0
2022-03-14,2022,golden state,washington,1,126,112,-800.0,550.0,227.0,11.5,110.5,2022-03-14,22101025.0,Final,1610612744.0,1610612764.0,2021.0,1610612744.0,126.0,0.536,0.818,0.4,26.0,44.0,1610612764.0,112.0,0.512,0.783,0.385,28.0,35.0,1.0,golden state,washington,126.0,112.0,0.536,0.512,0.818,0.783,0.4,0.385,26.0,28.0,44.0,35.0
2022-03-14,2022,la lakers,toronto,1,103,114,165.0,-185.0,226.5,-4.5,109.0,2022-03-14,22101028.0,Final,1610612747.0,1610612761.0,2021.0,1610612747.0,103.0,0.391,0.759,0.31,20.0,43.0,1610612761.0,114.0,0.406,0.722,0.27,24.0,64.0,0.0,la lakers,toronto,103.0,114.0,0.391,0.406,0.759,0.722,0.31,0.27,20.0,24.0,43.0,64.0
2022-03-14,2022,charlotte,oklahoma city,0,134,116,-600.0,450.0,230.0,11.5,111.0,2022-03-14,22101023.0,Final,1610612760.0,1610612766.0,2021.0,1610612760.0,116.0,0.467,0.842,0.364,31.0,49.0,1610612766.0,134.0,0.538,0.762,0.571,33.0,37.0,0.0,oklahoma city,charlotte,134.0,116.0,0.538,0.467,0.762,0.842,0.571,0.364,33.0,31.0,37.0,49.0
2022-03-14,2022,chicago,sacramento,0,103,112,-180.0,160.0,236.5,4.5,119.0,2022-03-14,22101026.0,Final,1610612758.0,1610612741.0,2021.0,1610612758.0,112.0,0.476,0.923,0.4,25.0,45.0,1610612741.0,103.0,0.409,0.955,0.294,22.0,40.0,1.0,sacramento,chicago,103.0,112.0,0.409,0.476,0.955,0.923,0.294,0.4,22.0,25.0,40.0,45.0
2022-03-14,2022,denver,philadelphia,0,114,110,145.0,-165.0,224.0,-4.0,109.0,2022-03-14,22101022.0,Final,1610612755.0,1610612743.0,2021.0,1610612755.0,110.0,0.429,0.813,0.364,25.0,48.0,1610612743.0,114.0,0.537,0.65,0.394,29.0,42.0,0.0,philadelphia,denver,114.0,110.0,0.537,0.429,0.65,0.813,0.394,0.364,29.0,25.0,42.0,48.0
2022-03-14,2022,milwaukee,utah,0,117,111,115.0,-135.0,232.0,-2.0,117.5,2022-03-14,22101027.0,Final,1610612762.0,1610612749.0,2021.0,1610612762.0,111.0,0.398,0.833,0.354,21.0,45.0,1610612749.0,117.0,0.465,0.862,0.387,21.0,42.0,0.0,utah,milwaukee,117.0,111.0,0.465,0.398,0.862,0.833,0.387,0.354,21.0,21.0,42.0,45.0
2022-03-14,2022,atlanta,portland,1,122,113,-1100.0,700.0,231.0,14.0,111.5,2022-03-14,22101021.0,Final,1610612737.0,1610612757.0,2021.0,1610612737.0,122.0,0.367,0.938,0.25,28.0,49.0,1610612757.0,113.0,0.5,0.714,0.417,25.0,56.0,1.0,atlanta,portland,122.0,113.0,0.367,0.5,0.938,0.714,0.25,0.417,28.0,25.0,49.0,56.0
2022-03-14,2022,cleveland,la clippers,1,120,111,-280.0,240.0,214.0,7.5,110.5,2022-03-14,22101020.0,Final,1610612739.0,1610612746.0,2021.0,1610612739.0,120.0,0.477,0.719,0.5,28.0,49.0,1610612746.0,111.0,0.439,0.765,0.333,29.0,43.0,1.0,cleveland,la clippers,120.0,111.0,0.477,0.439,0.719,0.765,0.5,0.333,28.0,29.0,49.0,43.0
2022-03-15,2022,indiana,memphis,1,102,135,225.0,-265.0,236.0,-6.5,120.0,2022-03-15,22101029.0,Final,1610612754.0,1610612763.0,2021.0,1610612754.0,102.0,0.418,0.737,0.2,23.0,49.0,1610612763.0,135.0,0.514,0.6,0.375,38.0,51.0,0.0,indiana,memphis,102.0,135.0,0.418,0.514,0.737,0.6,0.2,0.375,23.0,38.0,49.0,51.0
2022-03-15,2022,new orleans,phoenix,1,115,131,160.0,-180.0,231.5,-4.5,117.5,2022-03-15,22101032.0,Final,1610612740.0,1610612756.0,2021.0,1610612740.0,115.0,0.5,0.708,0.353,29.0,45.0,1610612756.0,131.0,0.544,1.0,0.529,35.0,34.0,0.0,new orleans,phoenix,115.0,131.0,0.5,0.544,0.708,1.0,0.353,0.529,29.0,35.0,45.0,34.0
2022-03-15,2022,brooklyn,orlando,0,150,108,-500.0,400.0,232.0,10.0,112.5,2022-03-15,22101030.0,Final,1610612753.0,1610612751.0,2021.0,1610612753.0,108.0,0.379,0.778,0.366,25.0,37.0,1610612751.0,150.0,0.602,0.824,0.593,35.0,48.0,0.0,orlando,brooklyn,150.0,108.0,0.602,0.379,0.824,0.778,0.593,0.366,35.0,25.0,48.0,37.0
2022-03-15,2022,detroit,miami,0,98,105,700.0,-1100.0,213.5,-14.0,104.5,2022-03-15,22101031.0,Final,1610612748.0,1610612765.0,2021.0,1610612748.0,105.0,0.403,0.897,0.364,20.0,44.0,1610612765.0,98.0,0.463,0.636,0.294,23.0,39.0,1.0,miami,detroit,98.0,105.0,0.463,0.403,0.636,0.897,0.294,0.364,23.0,20.0,39.0,44.0
2022-03-16,2022,oklahoma city,san antonio,0,120,122,525.0,-750.0,233.5,-11.5,113.5,2022-03-16,22101040.0,Final,1610612759.0,1610612760.0,2021.0,1610612759.0,122.0,0.439,0.85,0.463,31.0,48.0,1610612760.0,120.0,0.524,0.724,0.371,24.0,47.0,1.0,san antonio,oklahoma city,120.0,122.0,0.524,0.439,0.724,0.85,0.371,0.463,24.0,31.0,47.0,48.0
2022-03-16,2022,new york,portland,1,128,98,-850.0,575.0,222.5,13.0,108.5,2022-03-16,22101037.0,Final,1610612752.0,1610612757.0,2021.0,1610612752.0,128.0,0.5,0.821,0.421,31.0,47.0,1610612757.0,98.0,0.44,0.5,0.324,26.0,41.0,1.0,new york,portland,128.0,98.0,0.5,0.44,0.821,0.5,0.421,0.324,31.0,26.0,47.0,41.0
2022-03-16,2022,la lakers,minnesota,0,104,124,350.0,-420.0,242.0,-8.5,117.0,2022-03-16,22101039.0,Final,1610612750.0,1610612747.0,2021.0,1610612750.0,124.0,0.444,0.871,0.405,22.0,51.0,1610612747.0,104.0,0.419,0.696,0.227,23.0,38.0,1.0,minnesota,la lakers,104.0,124.0,0.419,0.444,0.696,0.871,0.227,0.405,23.0,22.0,38.0,51.0
2022-03-16,2022,houston,phoenix,1,112,129,425.0,-550.0,236.5,-10.0,120.0,2022-03-16,22101038.0,Final,1610612745.0,1610612756.0,2021.0,1610612745.0,112.0,0.494,0.632,0.41,26.0,33.0,1610612756.0,129.0,0.558,0.769,0.394,32.0,49.0,0.0,houston,phoenix,112.0,129.0,0.494,0.558,0.632,0.769,0.41,0.394,26.0,32.0,33.0,49.0
2022-03-16,2022,cleveland,philadelphia,1,114,118,150.0,-170.0,220.0,-4.0,107.5,2022-03-16,22101034.0,Final,1610612739.0,1610612755.0,2021.0,1610612739.0,114.0,0.488,0.844,0.321,25.0,39.0,1610612755.0,118.0,0.519,0.857,0.375,24.0,39.0,0.0,cleveland,philadelphia,114.0,118.0,0.488,0.519,0.844,0.857,0.321,0.375,25.0,24.0,39.0,39.0
2022-03-16,2022,la clippers,toronto,1,100,103,120.0,-140.0,214.5,-2.0,104.0,2022-03-16,22101044.0,Final,1610612746.0,1610612761.0,2021.0,1610612746.0,100.0,0.487,0.867,0.367,27.0,41.0,1610612761.0,103.0,0.458,0.762,0.344,14.0,43.0,0.0,la clippers,toronto,100.0,103.0,0.487,0.458,0.867,0.762,0.367,0.344,27.0,14.0,41.0,43.0
2022-03-16,2022,denver,washington,0,127,109,-280.0,240.0,230.0,6.0,111.5,2022-03-16,22101035.0,Final,1610612764.0,1610612743.0,2021.0,1610612764.0,109.0,0.471,0.71,0.217,26.0,48.0,1610612743.0,127.0,0.511,0.952,0.405,30.0,41.0,0.0,washington,denver,127.0,109.0,0.511,0.471,0.952,0.71,0.405,0.217,30.0,26.0,41.0,48.0
2022-03-16,2022,chicago,utah,0,110,125,230.0,-270.0,224.5,-7.0,115.0,2022-03-16,22101041.0,Final,1610612762.0,1610612741.0,2021.0,1610612762.0,125.0,0.506,0.759,0.487,20.0,47.0,1610612741.0,110.0,0.473,0.706,0.353,28.0,37.0,1.0,utah,chicago,110.0,125.0,0.473,0.506,0.706,0.759,0.353,0.487,28.0,20.0,37.0,47.0
2022-03-16,2022,boston,golden state,0,110,88,105.0,-125.0,220.0,-2.0,112.0,2022-03-16,22101042.0,Final,1610612744.0,1610612738.0,2021.0,1610612744.0,88.0,0.372,0.813,0.229,19.0,38.0,1610612738.0,110.0,0.469,0.864,0.375,23.0,53.0,0.0,golden state,boston,110.0,88.0,0.469,0.372,0.864,0.813,0.375,0.229,23.0,19.0,53.0,38.0
2022-03-16,2022,atlanta,charlotte,0,106,116,-110.0,-110.0,240.5,0.0,117.0,2022-03-16,22101033.0,Final,1610612766.0,1610612737.0,2021.0,1610612766.0,116.0,0.494,0.826,0.314,30.0,43.0,1610612737.0,106.0,0.43,0.929,0.351,28.0,43.0,1.0,charlotte,atlanta,106.0,116.0,0.43,0.494,0.929,0.826,0.351,0.314,28.0,30.0,43.0,43.0
2022-03-16,2022,brooklyn,dallas,1,111,113,135.0,-155.0,222.5,-3.0,108.0,2022-03-16,22101036.0,Final,1610612751.0,1610612742.0,2021.0,1610612751.0,111.0,0.495,0.8,0.346,28.0,45.0,1610612742.0,113.0,0.494,1.0,0.353,21.0,37.0,0.0,brooklyn,dallas,111.0,113.0,0.495,0.494,0.8,1.0,0.346,0.353,28.0,21.0,45.0,37.0
2022-03-16,2022,milwaukee,sacramento,0,135,126,-400.0,330.0,241.5,8.5,123.0,2022-03-16,22101043.0,Final,1610612758.0,1610612749.0,2021.0,1610612758.0,126.0,0.489,0.857,0.372,27.0,39.0,1610612749.0,135.0,0.528,0.719,0.514,21.0,47.0,0.0,sacramento,milwaukee,135.0,126.0,0.528,0.489,0.719,0.857,0.514,0.372,21.0,27.0,47.0,39.0
2022-03-17,2022,detroit,orlando,0,134,120,125.0,-145.0,219.5,-3.0,106.5,2022-03-17,22101045.0,Final,1610612753.0,1610612765.0,2021.0,1610612753.0,120.0,0.485,0.714,0.367,24.0,45.0,1610612765.0,134.0,0.5,0.645,0.465,34.0,45.0,0.0,orlando,detroit,134.0,120.0,0.5,0.485,0.645,0.714,0.465,0.367,34.0,24.0,45.0,45.0
2022-03-18,2022,new orleans,san antonio,0,124,91,110.0,-130.0,237.0,-2.0,120.0,2022-03-18,22101054.0,Final,1610612759.0,1610612740.0,2021.0,1610612759.0,91.0,0.36,0.8,0.25,22.0,40.0,1610612740.0,124.0,0.5,0.778,0.412,24.0,58.0,0.0,san antonio,new orleans,124.0,91.0,0.5,0.36,0.778,0.8,0.412,0.25,24.0,22.0,58.0,40.0
2022-03-18,2022,dallas,philadelphia,0,101,111,165.0,-185.0,216.5,-4.5,105.5,2022-03-18,22101046.0,Final,1610612755.0,1610612742.0,2021.0,1610612755.0,111.0,0.493,0.913,0.421,23.0,38.0,1610612742.0,101.0,0.463,0.714,0.375,21.0,40.0,1.0,philadelphia,dallas,101.0,111.0,0.463,0.493,0.714,0.913,0.375,0.421,21.0,23.0,40.0,38.0
2022-03-18,2022,chicago,phoenix,0,102,129,170.0,-190.0,232.0,-5.0,118.0,2022-03-18,22101056.0,Final,1610612756.0,1610612741.0,2021.0,1610612756.0,129.0,0.56,0.923,0.44,23.0,49.0,1610612741.0,102.0,0.412,0.806,0.259,20.0,37.0,1.0,phoenix,chicago,102.0,129.0,0.412,0.56,0.806,0.923,0.259,0.44,20.0,23.0,37.0,49.0
2022-03-18,2022,boston,sacramento,0,126,97,-550.0,425.0,221.0,10.5,112.0,2022-03-18,22101057.0,Final,1610612758.0,1610612738.0,2021.0,1610612758.0,97.0,0.418,0.75,0.361,23.0,37.0,1610612738.0,126.0,0.561,0.706,0.55,33.0,43.0,0.0,sacramento,boston,126.0,97.0,0.561,0.418,0.706,0.75,0.55,0.361,33.0,23.0,43.0,37.0
2022-03-18,2022,cleveland,denver,1,119,116,125.0,-145.0,226.0,-2.5,109.5,2022-03-18,22101049.0,Final,1610612739.0,1610612743.0,2021.0,1610612739.0,119.0,0.449,0.654,0.378,31.0,46.0,1610612743.0,116.0,0.5,0.778,0.303,35.0,51.0,1.0,cleveland,denver,119.0,116.0,0.449,0.5,0.654,0.778,0.378,0.303,31.0,35.0,46.0,51.0
2022-03-18,2022,miami,oklahoma city,1,120,108,-1600.0,900.0,218.5,14.5,106.5,2022-03-18,22101052.0,Final,1610612748.0,1610612760.0,2021.0,1610612748.0,120.0,0.484,0.833,0.353,25.0,46.0,1610612760.0,108.0,0.476,0.783,0.294,19.0,47.0,1.0,miami,oklahoma city,120.0,108.0,0.484,0.476,0.833,0.783,0.353,0.294,25.0,19.0,46.0,47.0
2022-03-18,2022,houston,indiana,1,118,121,145.0,-165.0,243.5,-4.0,117.5,2022-03-18,22101053.0,Final,1610612745.0,1610612754.0,2021.0,1610612745.0,118.0,0.494,0.875,0.444,24.0,42.0,1610612754.0,121.0,0.465,0.684,0.326,29.0,46.0,0.0,houston,indiana,118.0,121.0,0.494,0.465,0.875,0.684,0.444,0.326,24.0,29.0,42.0,46.0
2022-03-18,2022,la clippers,utah,0,92,121,190.0,-220.0,213.0,-5.5,109.5,2022-03-18,22101055.0,Final,1610612762.0,1610612746.0,2021.0,1610612762.0,121.0,0.485,0.786,0.364,30.0,59.0,1610612746.0,92.0,0.36,0.905,0.314,23.0,43.0,1.0,utah,la clippers,92.0,121.0,0.36,0.485,0.905,0.786,0.314,0.364,23.0,30.0,43.0,59.0
2022-03-18,2022,brooklyn,portland,1,128,123,-1200.0,750.0,228.0,14.5,111.0,2022-03-18,22101048.0,Final,1610612751.0,1610612757.0,2021.0,1610612751.0,128.0,0.584,0.848,0.4,24.0,45.0,1610612757.0,123.0,0.5,0.583,0.371,29.0,37.0,1.0,brooklyn,portland,128.0,123.0,0.584,0.5,0.848,0.583,0.4,0.371,24.0,29.0,45.0,37.0
2022-03-18,2022,atlanta,memphis,1,120,105,210.0,-250.0,232.5,-6.0,117.5,2022-03-18,22101047.0,Final,1610612737.0,1610612763.0,2021.0,1610612737.0,120.0,0.495,0.81,0.464,28.0,40.0,1610612763.0,105.0,0.465,0.739,0.364,18.0,48.0,1.0,atlanta,memphis,120.0,105.0,0.495,0.465,0.81,0.739,0.464,0.364,28.0,18.0,40.0,48.0
2022-03-18,2022,new york,washington,1,100,97,-250.0,210.0,225.5,6.0,108.5,2022-03-18,22101050.0,Final,1610612752.0,1610612764.0,2021.0,1610612752.0,100.0,0.344,0.778,0.303,18.0,60.0,1610612764.0,97.0,0.43,0.762,0.382,19.0,38.0,1.0,new york,washington,100.0,97.0,0.344,0.43,0.778,0.762,0.303,0.382,18.0,19.0,60.0,38.0
2022-03-18,2022,la lakers,toronto,0,128,123,310.0,-370.0,226.0,-8.0,109.0,2022-03-18,22101051.0,Final,1610612761.0,1610612747.0,2021.0,1610612761.0,123.0,0.505,0.65,0.324,25.0,46.0,1610612747.0,128.0,0.49,0.714,0.442,33.0,43.0,0.0,toronto,la lakers,128.0,123.0,0.49,0.505,0.714,0.65,0.442,0.324,33.0,25.0,43.0,46.0
2022-03-19,2022,milwaukee,minnesota,0,119,138,135.0,-155.0,242.5,-3.0,124.0,2022-03-19,22101058.0,Final,1610612750.0,1610612749.0,2021.0,1610612750.0,138.0,0.511,0.846,0.468,30.0,44.0,1610612749.0,119.0,0.443,0.824,0.365,27.0,51.0,1.0,minnesota,milwaukee,119.0,138.0,0.443,0.511,0.824,0.846,0.365,0.468,27.0,30.0,51.0,44.0
2022-03-19,2022,la lakers,washington,0,119,127,-120.0,100.0,230.0,1.0,112.0,2022-03-19,22101061.0,Final,1610612764.0,1610612747.0,2021.0,1610612764.0,127.0,0.518,0.839,0.419,30.0,36.0,1610612747.0,119.0,0.527,0.909,0.371,25.0,41.0,1.0,washington,la lakers,119.0,127.0,0.527,0.518,0.909,0.839,0.371,0.419,25.0,30.0,41.0,36.0
